preprint_doi,document,category,version_count,published_doi,pmcid,pmcoa,journal,preprint_date,published_date,time_to_published,doc_distances
10.1101/041103,041103_v3.xml,neuroscience,5,10.7554/elife.19695,PMC5142814,TRUE,eLife,2/24/16,12/7/16,287 days,1.262298933
10.1101/041111,041111_v1.xml,genetics,1,10.1038/gim.2016.90,PMC5116235,TRUE,Genet_Med,2/24/16,8/17/16,175 days,1.197720607
10.1101/041137,041137_v1.xml,cancer biology,3,10.1038/srep27891,PMC4908391,TRUE,Sci_Rep,2/23/16,6/15/16,113 days,1.611883981
10.1101/041202,041202_v1.xml,neuroscience,1,10.1371/journal.pone.0161702,PMC5008767,TRUE,PLoS_One,2/24/16,9/1/16,190 days,1.152370447
10.1101/041244,041244_v1.xml,genetics,2,10.1371/journal.pgen.1006122,PMC4928884,TRUE,PLoS_Genet,2/24/16,6/30/16,127 days,1.413142013
10.1101/041285,041285_v1.xml,genomics,1,10.1534/g3.116.028324,PMC4938642,TRUE,G3_(Bethesda),2/25/16,5/6/16,71 days,1.164003687
10.1101/041327,041327_v1.xml,microbiology,1,10.1371/journal.pmed.1002055,PMC4970813,TRUE,PLoS_Med,2/25/16,8/2/16,159 days,1.336228271
10.1101/041343,041343_v3.xml,bioinformatics,3,10.1177/1176934318785167,PMC6043942,TRUE,Evol_Bioinform_Online,2/25/16,7/4/18,860 days,2.37780433
10.1101/041368,041368_v1.xml,neuroscience,3,10.1016/j.neuropsychologia.2016.08.008,PMC5081064,TRUE,Neuropsychologia,2/26/16,8/9/16,165 days,1.065123832
10.1101/041400,041400_v1.xml,biophysics,1,10.1038/nature17194,PMC4863712,TRUE,Nature,2/26/16,3/10/16,13 days,1.487893974
10.1101/041418,041418_v1.xml,genomics,1,10.1038/srep40294,PMC5220362,TRUE,Sci_Rep,2/25/16,1/9/17,319 days,1.235140388
10.1101/041426,041426_v1.xml,systems biology,2,10.1016/j.isci.2019.10.058,PMC6864347,TRUE,iScience,2/26/16,11/3/19,1346 days,1.948198974
10.1101/041434,041434_v1.xml,genetics,1,10.1371/journal.pgen.1006421,PMC5094750,TRUE,PLoS_Genet,2/26/16,11/3/16,251 days,1.792558079
10.1101/041475,041475_v2.xml,genomics,2,10.1186/s12864-016-2754-7,PMC4898393,TRUE,BMC_Genomics,2/26/16,6/8/16,103 days,0.930662546
10.1101/041483,041483_v1.xml,genomics,1,10.1093/eurheartj/ehw450,PMC5146693,TRUE,Eur_Heart_J,2/26/16,9/21/16,208 days,0.861405253
10.1101/041525,041525_v1.xml,evolutionary biology,1,10.1038/s41598-016-0005-4,PMC5431349,TRUE,Sci_Rep,2/26/16,12/1/16,279 days,1.049760814
10.1101/041541,041541_v2.xml,systems biology,2,10.1371/journal.pbio.2000640,PMC5189937,TRUE,PLoS_Biol,2/26/16,12/27/16,305 days,1.231571839
10.1101/041566,041566_v1.xml,bioinformatics,1,10.1186/s12859-016-0985-x,PMC4806516,TRUE,BMC_Bioinformatics,2/26/16,3/24/16,27 days,1.267937735
10.1101/041582,041582_v1.xml,systems biology,1,10.1093/ije/dyw175,PMC5100616,TRUE,Int_J_Epidemiol,2/29/16,8/5/16,158 days,1.065033863
10.1101/041616,041616_v1.xml,bioinformatics,1,10.1186/s12859-018-2187-1,PMC5984344,TRUE,BMC_Bioinformatics,2/28/16,5/31/18,823 days,1.008667878
10.1101/041665,041665_v2.xml,microbiology,2,10.4137/ebo.s39454,PMC4915790,TRUE,Evol_Bioinform_Online,2/28/16,6/20/16,113 days,0.931840001
10.1101/041673,041673_v1.xml,neuroscience,1,10.1038/ncomms12815,PMC5034308,TRUE,Nat_Commun,2/28/16,9/20/16,205 days,1.632063865
10.1101/041699,041699_v1.xml,evolutionary biology,1,10.1111/evo.13150,PMC5324611,TRUE,Evolution,2/29/16,12/27/16,302 days,1.064404597
10.1101/041707,041707_v1.xml,neuroscience,1,10.1038/ncomms14077,PMC5253927,TRUE,Nat_Commun,2/28/16,1/18/17,325 days,1.9320479
10.1101/041723,041723_v1.xml,cell biology,1,10.1111/acel.12588,PMC5418196,TRUE,Aging_Cell,2/29/16,3/26/17,391 days,1.525264587
10.1101/041731,041731_v1.xml,genetics,1,10.1038/gim.2016.103,PMC5506454,TRUE,Genet_Med,2/29/16,8/11/16,164 days,1.219976048
10.1101/041780,041780_v1.xml,neuroscience,1,10.7554/elife.12727,PMC4846379,TRUE,eLife,2/29/16,3/24/16,24 days,1.257489284
10.1101/041798,041798_v1.xml,neuroscience,4,10.1038/sdata.2016.102,PMC5139675,TRUE,Sci_Data,4/13/16,12/6/16,237 days,0.94331091
10.1101/041830,041830_v2.xml,evolutionary biology,4,10.1186/s12915-018-0612-6,PMC6293664,TRUE,BMC_Biol,2/29/16,12/13/18,1018 days,1.056136694
10.1101/041848,041848_v1.xml,bioinformatics,1,10.1371/journal.pone.0180647,PMC5501586,TRUE,PLoS_One,2/29/16,7/7/17,494 days,1.065899645
10.1101/041863,041863_v1.xml,bioinformatics,2,10.1186/s13059-016-0973-5,PMC4888505,TRUE,Genome_Biol,2/29/16,6/1/16,93 days,0.534101922
10.1101/041905,041905_v1.xml,microbiology,1,10.1371/journal.pntd.0004695,PMC4862633,TRUE,PLoS_Negl_Trop_Dis,3/1/16,5/10/16,70 days,0.755431477
10.1101/041921,041921_v1.xml,genomics,2,10.1186/s12864-016-2742-y,PMC4880872,TRUE,BMC_Genomics,3/1/16,5/25/16,85 days,1.032641055
10.1101/041962,041962_v1.xml,bioinformatics,1,10.1038/srep28103,PMC4913322,TRUE,Sci_Rep,3/2/16,6/20/16,110 days,0.796044229
10.1101/042036,042036_v1.xml,genomics,1,10.1093/gbe/evw113,PMC4943184,TRUE,Genome_Biol_Evol,3/1/16,6/3/16,94 days,1.619054937
10.1101/042069,042069_v2.xml,evolutionary biology,2,10.1093/gbe/evx064,PMC5406848,TRUE,Genome_Biol_Evol,3/1/16,4/4/17,399 days,1.123657101
10.1101/042085,042085_v1.xml,genetics,1,10.1534/g3.116.028878,PMC4978903,TRUE,G3_(Bethesda),3/1/16,6/17/16,108 days,1.144916397
10.1101/042143,042143_v2.xml,evolutionary biology,2,10.1098/rsos.160496,PMC5180133,TRUE,R_Soc_Open_Sci,3/2/16,11/9/16,252 days,1.200440246
10.1101/042176,042176_v1.xml,genetics,1,10.1038/ncomms13311,PMC5097135,TRUE,Nat_Commun,3/3/16,11/2/16,244 days,1.166912594
10.1101/042200,042200_v2.xml,bioinformatics,2,10.1093/nar/gkw396,PMC4914121,TRUE,Nucleic_Acids_Res,3/4/16,5/10/16,67 days,0.782200411
10.1101/042226,042226_v1.xml,genetics,1,10.1371/journal.pcbi.1005117,PMC5025152,TRUE,PLoS_Comput_Biol,3/3/16,9/15/16,196 days,0.921646907
10.1101/042242,042242_v1.xml,scientific communication,1,10.1080/20477724.2016.1211475,PMC5072118,TRUE,Pathog_Glob_Health,3/3/16,8/11/16,161 days,0.722604726
10.1101/042309,042309_v1.xml,genomics,1,10.1093/gbe/evw192,PMC5631067,TRUE,Genome_Biol_Evol,3/3/16,8/8/16,158 days,0.733331244
10.1101/042333,042333_v1.xml,plant biology,1,10.1093/jxb/erw255,PMC4973745,TRUE,J_Exp_Bot,3/3/16,7/2/16,121 days,1.772566489
10.1101/042358,042358_v1.xml,microbiology,1,10.1371/journal.pntd.0004658,PMC4858159,TRUE,PLoS_Negl_Trop_Dis,3/4/16,5/5/16,62 days,0.784413748
10.1101/042374,042374_v1.xml,bioinformatics,1,10.1186/s13059-016-0974-4,PMC4893825,TRUE,Genome_Biol,3/4/16,6/6/16,94 days,1.169927489
10.1101/042416,042416_v1.xml,neuroscience,1,10.1038/srep31693,PMC4985690,TRUE,Sci_Rep,3/4/16,8/16/16,165 days,1.34335138
10.1101/042424,042424_v1.xml,evolutionary biology,1,10.1534/genetics.116.193474,PMC5161283,TRUE,Genetics,3/4/16,10/21/16,231 days,1.13629794
10.1101/042499,042499_v1.xml,bioengineering,1,10.3390/s16111879,PMC5134538,TRUE,Sensors_(Basel),3/5/16,11/9/16,249 days,0.685615316
10.1101/042507,042507_v2.xml,immunology,4,10.1371/journal.pone.0165799,PMC5104468,TRUE,PLoS_One,3/5/16,11/10/16,250 days,1.158920776
10.1101/042549,042549_v1.xml,evolutionary biology,1,10.1093/molbev/msw049,PMC4915354,TRUE,Mol_Biol_Evol,3/6/16,3/29/16,23 days,1.037397535
10.1101/042580,042580_v1.xml,bioinformatics,2,10.1093/bioinformatics/btw623,PMC5408797,TRUE,Bioinformatics,3/11/16,9/30/16,203 days,0.723227535
10.1101/042622,042622_v2.xml,evolutionary biology,3,10.1534/g3.117.300103,PMC5592947,TRUE,G3_(Bethesda),3/7/16,8/2/17,513 days,1.470213686
10.1101/042655,042655_v1.xml,bioinformatics,1,10.1186/s12864-016-3287-9,PMC5112684,TRUE,BMC_Genomics,3/7/16,11/16/16,254 days,1.32906186
10.1101/042663,042663_v1.xml,cell biology,1,10.1038/ncomms11159,PMC4822052,TRUE,Nat_Commun,3/7/16,4/5/16,29 days,1.411837529
10.1101/042739,042739_v1.xml,microbiology,1,10.3389/fmicb.2016.01215,PMC4972832,TRUE,Front_Microbiol,3/7/16,8/4/16,150 days,1.212928558
10.1101/042788,042788_v1.xml,evolutionary biology,1,10.1098/rspb.2017.1562,PMC5597845,TRUE,Proc_Biol_Sci,3/8/16,9/13/17,554 days,1.363242675
10.1101/042796,042796_v1.xml,evolutionary biology,1,10.1534/genetics.115.183285,PMC4858797,TRUE,Genetics,3/8/16,3/26/16,18 days,1.097232501
10.1101/042838,042838_v1.xml,systems biology,1,10.1093/nar/gkw772,PMC5159538,TRUE,Nucleic_Acids_Res,5/24/16,9/4/16,103 days,0.9934727
10.1101/042853,042853_v1.xml,bioinformatics,1,10.1093/nar/gkw1036,PMC5389469,TRUE,Nucleic_Acids_Res,3/9/16,11/28/16,264 days,1.252487215
10.1101/042887,042887_v1.xml,physiology,1,10.1186/s13062-016-0117-6,PMC4807591,TRUE,Biol_Direct,3/8/16,3/25/16,17 days,2.499450748
10.1101/042937,042937_v6.xml,genomics,6,10.1186/s13229-017-0147-7,PMC5480153,TRUE,Mol_Autism,3/10/16,6/21/17,468 days,0.943541404
10.1101/043026,043026_v1.xml,evolutionary biology,1,10.1093/molbev/msw100,PMC4989105,TRUE,Mol_Biol_Evol,3/9/16,5/14/16,66 days,1.794440206
10.1101/043034,043034_v1.xml,molecular biology,1,10.1038/srep31125,PMC4992882,TRUE,Sci_Rep,3/9/16,8/22/16,166 days,1.017244787
10.1101/043059,043059_v1.xml,microbiology,3,10.1038/ismej.2016.146,PMC5322298,TRUE,ISME_J,4/5/16,1/3/17,273 days,1.691861733
10.1101/043075,043075_v1.xml,neuroscience,1,10.7554/elife.16070,PMC5243117,TRUE,eLife,3/12/16,11/1/16,234 days,1.032322936
10.1101/043091,043091_v1.xml,evolutionary biology,1,10.1371/journal.pgen.1006063,PMC4874600,TRUE,PLoS_Genet,3/10/16,5/20/16,71 days,1.093194485
10.1101/043109,043109_v1.xml,neuroscience,1,10.1371/journal.pcbi.1005025,PMC4978387,TRUE,PLoS_Comput_Biol,3/10/16,8/9/16,152 days,0.8801158
10.1101/043133,043133_v1.xml,cell biology,2,10.1242/jcs.209098,PMC5868950,TRUE,J_Cell_Sci,3/10/16,1/19/18,680 days,2.766425814
10.1101/043208,043208_v2.xml,ecology,2,10.1002/ece3.2350,PMC5058527,TRUE,Ecol_Evol,3/11/16,8/23/16,165 days,1.174774067
10.1101/043240,043240_v1.xml,genomics,1,10.1186/s12864-016-2966-x,PMC4997765,TRUE,BMC_Genomics,3/12/16,8/24/16,165 days,0.885459556
10.1101/043257,043257_v1.xml,systems biology,2,10.1186/s12920-017-0245-6,PMC5351169,TRUE,BMC_Med_Genomics,3/11/16,3/15/17,369 days,0.795822198
10.1101/043265,043265_v3.xml,ecology,5,10.1371/journal.pntd.0005173,PMC5142772,TRUE,PLoS_Negl_Trop_Dis,3/11/16,12/7/16,271 days,0.784332436
10.1101/043315,043315_v3.xml,bioinformatics,3,10.1128/msystems.00101-16,PMC5192078,TRUE,mSystems,3/12/16,12/27/16,290 days,0.946829267
10.1101/043364,043364_v1.xml,biophysics,1,10.1107/s2059798316007907,PMC4932917,TRUE,Acta_Crystallogr_D_Struct_Biol,3/11/16,7/1/16,112 days,1.717361059
10.1101/043398,043398_v2.xml,evolutionary biology,2,10.7717/peerj.5325,PMC6171497,TRUE,PeerJ,3/12/16,10/1/18,933 days,1.657864843
10.1101/043414,043414_v1.xml,genomics,1,10.1371/journal.pcbi.1005311,PMC5261565,TRUE,PLoS_Comput_Biol,3/12/16,1/24/17,318 days,1.766989365
10.1101/043422,043422_v2.xml,genetics,2,10.1186/s13073-017-0455-8,PMC5501949,TRUE,Genome_Med,3/12/16,7/7/17,482 days,1.116286513
10.1101/043430,043430_v2.xml,genomics,3,10.1093/bib/bbw089,PMC5862344,TRUE,Brief_Bioinform,3/12/16,10/21/16,223 days,0.821773161
10.1101/043463,043463_v1.xml,genomics,1,10.1186/s12859-016-1176-5,PMC4995760,TRUE,BMC_Bioinformatics,3/12/16,8/23/16,164 days,0.834455163
10.1101/043513,043513_v1.xml,bioinformatics,1,10.1371/journal.pone.0157942,PMC4922647,TRUE,PLoS_One,3/15/16,6/27/16,104 days,0.810389647
10.1101/043547,043547_v1.xml,neuroscience,1,10.3389/fnhum.2016.00422,PMC4993770,TRUE,Front_Hum_Neurosci,3/15/16,8/23/16,161 days,2.035731504
10.1101/043562,043562_v2.xml,genomics,2,10.1534/genetics.116.189209,PMC5223510,TRUE,Genetics,3/15/16,11/11/16,241 days,1.297459269
10.1101/043612,043612_v3.xml,bioinformatics,4,10.18632/oncotarget.16144,PMC5514890,TRUE,Oncotarget,3/15/16,3/13/17,363 days,2.11099957
10.1101/043638,043638_v1.xml,evolutionary biology,1,10.1371/journal.pone.0159635,PMC4956190,TRUE,PLoS_One,3/15/16,7/21/16,128 days,1.44144297
10.1101/043653,043653_v3.xml,genomics,3,10.1371/journal.pgen.1006423,PMC5106030,TRUE,PLoS_Genet,3/15/16,11/11/16,241 days,1.013952896
10.1101/043695,043695_v1.xml,genetics,1,10.1534/g3.116.034314,PMC5144953,TRUE,G3_(Bethesda),3/15/16,10/11/16,210 days,2.054090358
10.1101/043729,043729_v1.xml,paleontology,1,10.1098/rspb.2017.0722,PMC5524498,TRUE,Proc_Biol_Sci,3/15/16,7/12/17,484 days,3.682317207
10.1101/043745,043745_v1.xml,neuroscience,2,10.1002/hbm.23471,PMC5324576,TRUE,Hum_Brain_Mapp,3/16/16,11/17/16,246 days,0.847333775
10.1101/043778,043778_v2.xml,neuroscience,3,10.1371/journal.pcbi.1005203,PMC5112901,TRUE,PLoS_Comput_Biol,3/15/16,11/15/16,245 days,1.215524394
10.1101/043786,043786_v1.xml,neuroscience,1,10.1167/16.10.17,PMC5015994,TRUE,J_Vis,3/16/16,8/1/16,138 days,2.151263487
10.1101/043802,043802_v1.xml,bioinformatics,1,10.1371/journal.pcbi.1005851,PMC5720828,TRUE,PLoS_Comput_Biol,3/16/16,11/27/17,621 days,1.237461775
10.1101/043836,043836_v1.xml,cell biology,1,10.1083/jcb.201603025,PMC4915195,TRUE,J_Cell_Biol,3/15/16,6/13/16,90 days,1.19594339
10.1101/043844,043844_v3.xml,bioinformatics,3,10.1177/1176934317713004,PMC5582720,TRUE,Evol_Bioinform_Online,3/15/16,8/31/17,534 days,1.42763787
10.1101/043877,043877_v1.xml,evolutionary biology,1,10.1128/mbio.00403-16,PMC4895104,TRUE,mBio,3/16/16,5/31/16,76 days,1.053317071
10.1101/043885,043885_v1.xml,ecology,1,10.1038/srep33745,PMC5034314,TRUE,Sci_Rep,3/17/16,9/23/16,190 days,1.865205488
10.1101/043927,043927_v1.xml,cancer biology,1,10.1002/cam4.953,PMC5269563,TRUE,Cancer_Med,3/16/16,1/16/17,306 days,0.907987289
10.1101/043976,043976_v1.xml,neuroscience,1,10.1007/s00285-016-1070-9,PMC5562874,TRUE,J_Math_Biol,3/16/16,2/1/17,322 days,2.902403472
10.1101/043992,043992_v1.xml,evolutionary biology,1,10.1371/journal.pone.0162026,PMC5008782,TRUE,PLoS_One,3/23/16,9/1/16,162 days,0.915291571
10.1101/044024,044024_v1.xml,genetics,1,10.1038/srep29506,PMC4942815,TRUE,Sci_Rep,3/16/16,7/13/16,119 days,0.706963223
10.1101/044057,044057_v1.xml,bioengineering,2,10.1126/sciadv.1601453,PMC5770167,TRUE,Sci_Adv,3/16/16,1/12/18,667 days,1.626441202
10.1101/044065,044065_v1.xml,neuroscience,1,10.1093/cercor/bhw196,PMC5066825,TRUE,Cereb_Cortex,3/16/16,8/22/16,159 days,0.726899578
10.1101/044099,044099_v1.xml,bioinformatics,2,10.1534/g3.116.030452,PMC4938663,TRUE,G3_(Bethesda),3/16/16,5/11/16,56 days,1.258668019
10.1101/044107,044107_v1.xml,genomics,2,10.1038/s41588-017-0004-9,PMC5742080,TRUE,Nat_Genet,3/16/16,12/11/17,635 days,1.597923774
10.1101/044164,044164_v1.xml,bioinformatics,2,10.1111/cgf.12924,PMC6027754,TRUE,Comput_Graph_Forum,3/18/16,6/1/16,75 days,0.61722763
10.1101/044180,044180_v2.xml,animal behavior and cognition,2,10.3389/fpsyg.2016.00850,PMC4896909,TRUE,Front_Psychol,3/17/16,5/26/16,70 days,1.010310624
10.1101/044206,044206_v1.xml,bioinformatics,1,10.1371/journal.pone.0160169,PMC4981383,TRUE,PLoS_One,3/16/16,8/11/16,148 days,1.111002225
10.1101/044214,044214_v1.xml,bioinformatics,1,10.1371/journal.pone.0168607,PMC5167396,TRUE,PLoS_One,3/16/16,12/19/16,278 days,1.850152624
10.1101/044289,044289_v1.xml,bioinformatics,2,10.1038/s41598-017-10012-x,PMC5579063,TRUE,Sci_Rep,3/18/16,8/31/17,531 days,1.666833492
10.1101/044339,044339_v2.xml,systems biology,2,10.1093/nar/gkw715,PMC5041493,TRUE,Nucleic_Acids_Res,3/17/16,8/16/16,152 days,0.977363847
10.1101/044362,044362_v1.xml,evolutionary biology,1,10.1038/s41598-017-04278-4,PMC5479820,TRUE,Sci_Rep,3/17/16,6/21/17,461 days,1.702040395
10.1101/044487,044487_v1.xml,physiology,1,10.1038/srep34705,PMC5095709,TRUE,Sci_Rep,3/18/16,11/4/16,231 days,1.273132038
10.1101/044495,044495_v1.xml,ecology,1,10.1371/journal.pcbi.1005124,PMC5045173,TRUE,PLoS_Comput_Biol,3/18/16,9/30/16,196 days,1.003485812
10.1101/044503,044503_v1.xml,physiology,1,10.1167/iovs.16-19541,PMC5113980,TRUE,Invest_Ophthalmol_Vis_Sci,3/18/16,5/1/16,44 days,0.883642095
10.1101/044545,044545_v2.xml,bioinformatics,2,10.1093/gigascience/gix010,PMC5530317,TRUE,Gigascience,3/18/16,2/24/17,343 days,1.154631391
10.1101/044578,044578_v3.xml,bioinformatics,3,10.1371/journal.pone.0175310,PMC5389787,TRUE,PLoS_One,3/19/16,4/12/17,389 days,0.733495872
10.1101/044586,044586_v2.xml,biophysics,3,10.1093/molbev/msw188,PMC5100047,TRUE,Mol_Biol_Evol,3/18/16,9/7/16,173 days,2.537286891
10.1101/044602,044602_v1.xml,cell biology,1,10.1177/0271678x16661201,PMC5444551,TRUE,J_Cereb_Blood_Flow_Metab,3/19/16,8/19/16,153 days,1.488470987
10.1101/044636,044636_v1.xml,neuroscience,1,10.1038/srep32065,PMC5018857,TRUE,Sci_Rep,3/18/16,9/12/16,178 days,0.928085465
10.1101/044669,044669_v1.xml,bioinformatics,1,10.1371/journal.pcbi.1004868,PMC4833304,TRUE,PLoS_Comput_Biol,3/21/16,4/15/16,25 days,0.574749749
10.1101/044701,044701_v1.xml,genetics,3,10.1371/journal.pgen.1006303,PMC5025075,TRUE,PLoS_Genet,3/24/16,9/15/16,175 days,0.878091491
10.1101/044768,044768_v1.xml,genetics,2,10.1038/ncomms13270,PMC5109470,TRUE,Nat_Commun,3/21/16,11/10/16,234 days,1.750349812
10.1101/044792,044792_v1.xml,microbiology,1,10.1038/srep30379,PMC4961963,TRUE,Sci_Rep,3/19/16,7/27/16,130 days,1.199312133
10.1101/044891,044891_v1.xml,cancer biology,1,10.1038/s41598-017-07191-y,PMC5544702,TRUE,Sci_Rep,3/25/16,8/4/17,497 days,1.432283659
10.1101/044941,044941_v2.xml,evolutionary biology,3,10.1093/molbev/msx083,PMC5435107,TRUE,Mol_Biol_Evol,3/21/16,2/25/17,341 days,0.856001201
10.1101/044958,044958_v1.xml,genomics,1,10.1534/g3.116.029397,PMC4978896,TRUE,G3_(Bethesda),3/21/16,6/17/16,88 days,1.478464153
10.1101/044966,044966_v1.xml,bioinformatics,1,10.1371/journal.pone.0155743,PMC4878796,TRUE,PLoS_One,3/21/16,5/24/16,64 days,0.740280349
10.1101/044974,044974_v2.xml,neuroscience,2,10.7554/elife.16167,PMC4882155,TRUE,eLife,3/21/16,5/26/16,66 days,1.757623358
10.1101/044982,044982_v2.xml,plant biology,2,10.1093/nar/gkw457,PMC5009732,TRUE,Nucleic_Acids_Res,3/21/16,5/20/16,60 days,1.03884341
10.1101/044990,044990_v2.xml,neuroscience,3,10.7554/elife.16799,PMC5182061,TRUE,eLife,3/21/16,11/15/16,239 days,2.097127423
10.1101/045013,045013_v1.xml,genomics,1,10.1038/s41598-017-12166-0,PMC5612952,TRUE,Sci_Rep,3/21/16,9/25/17,553 days,1.154743416
10.1101/045039,045039_v2.xml,evolutionary biology,2,10.1093/ve/vex003,PMC5399928,TRUE,Virus_Evol,3/21/16,3/2/17,346 days,1.693114888
10.1101/045047,045047_v3.xml,genomics,3,10.1002/yea.3211,PMC5248646,TRUE,Yeast,3/21/16,9/26/16,189 days,1.993618991
10.1101/045054,045054_v1.xml,biophysics,1,10.1038/srep30287,PMC4960562,TRUE,Sci_Rep,3/23/16,7/26/16,125 days,1.911291937
10.1101/045070,045070_v1.xml,genomics,2,10.1038/s41598-017-13665-w,PMC5648789,TRUE,Sci_Rep,3/22/16,10/19/17,576 days,1.955042456
10.1101/045096,045096_v1.xml,evolutionary biology,1,10.7554/elife.16965,PMC4985287,TRUE,eLife,3/22/16,7/8/16,108 days,2.493681269
10.1101/045153,045153_v3.xml,bioinformatics,3,10.1186/s12864-016-2889-6,PMC5037627,TRUE,BMC_Genomics,3/27/16,9/26/16,183 days,1.402260781
10.1101/045161,045161_v2.xml,genomics,2,10.1038/srep39631,PMC5209698,TRUE,Sci_Rep,3/22/16,1/4/17,288 days,4.884059179
10.1101/045187,045187_v1.xml,developmental biology,1,10.1186/s12861-016-0122-0,PMC4929743,TRUE,BMC_Dev_Biol,3/23/16,6/30/16,99 days,0.913142944
10.1101/045237,045237_v1.xml,evolutionary biology,2,10.1093/molbev/msw216,PMC5400396,TRUE,Mol_Biol_Evol,3/22/16,10/18/16,210 days,2.102200316
10.1101/045245,045245_v2.xml,neuroscience,2,10.1038/srep40201,PMC5223202,TRUE,Sci_Rep,3/22/16,1/10/17,294 days,0.953956732
10.1101/045252,045252_v2.xml,neuroscience,4,10.1093/cercor/bhx138,PMC6248820,TRUE,Cereb_Cortex,3/23/16,6/7/17,441 days,1.810307209
10.1101/045260,045260_v6.xml,bioinformatics,8,10.1038/s41467-018-03621-1,PMC5940825,TRUE,Nat_Commun,3/23/16,5/2/18,770 days,1.354481754
10.1101/045351,045351_v2.xml,cell biology,4,10.1534/genetics.116.196428,PMC5289845,TRUE,Genetics,3/23/16,12/22/16,274 days,1.016148137
10.1101/045377,045377_v2.xml,genetics,2,10.1093/molbev/msw244,PMC5850754,TRUE,Mol_Biol_Evol,3/23/16,11/1/16,223 days,2.015236861
10.1101/045427,045427_v1.xml,genetics,1,10.1534/g3.116.029660,PMC5295590,TRUE,G3_(Bethesda),3/24/16,12/30/16,281 days,0.801606765
10.1101/045443,045443_v1.xml,microbiology,1,10.1371/journal.pntd.0004816,PMC4920388,TRUE,PLoS_Negl_Trop_Dis,3/24/16,6/24/16,92 days,0.743105219
10.1101/045526,045526_v2.xml,bioinformatics,2,10.7717/peerj.2209,PMC4957989,TRUE,PeerJ,3/24/16,7/19/16,117 days,2.650715399
10.1101/045534,045534_v2.xml,cancer biology,3,10.1371/journal.pone.0152885,PMC4839666,TRUE,PLoS_One,3/24/16,4/21/16,28 days,0.84361536
10.1101/045690,045690_v1.xml,bioinformatics,1,10.1186/s12859-016-1288-y,PMC5084376,TRUE,BMC_Bioinformatics,3/29/16,10/28/16,213 days,3.809429144
10.1101/045708,045708_v1.xml,microbiology,1,10.1099/mgen.0.000101,PMC5361626,TRUE,Microb_Genom,3/25/16,2/28/17,340 days,1.338071161
10.1101/045740,045740_v1.xml,evolutionary biology,1,10.1186/s12862-016-0838-2,PMC5134236,TRUE,BMC_Evol_Biol,3/25/16,12/1/16,251 days,1.89387822
10.1101/045765,045765_v1.xml,cell biology,1,10.1091/mbc.e16-03-0199,PMC5221584,TRUE,Mol_Biol_Cell,3/25/16,5/4/16,40 days,1.061903712
10.1101/045781,045781_v1.xml,cell biology,1,10.7554/elife.15204,PMC4898934,TRUE,eLife,3/25/16,5/9/16,45 days,1.416807366
10.1101/045823,045823_v1.xml,neuroscience,1,10.1093/cercor/bhw344,PMC5939212,TRUE,Cereb_Cortex,3/27/16,11/23/16,241 days,1.882720546
10.1101/045880,045880_v1.xml,plant biology,2,10.1186/s13059-016-1059-0,PMC5037628,TRUE,Genome_Biol,3/27/16,9/27/16,184 days,2.438899354
10.1101/045914,045914_v1.xml,genetics,1,10.1534/g3.116.029728,PMC4978907,TRUE,G3_(Bethesda),3/27/16,6/17/16,82 days,1.618714574
10.1101/045948,045948_v1.xml,genetics,1,10.1007/s00216-017-0364-0,PMC5486938,TRUE,Anal_Bioanal_Chem,3/28/16,5/18/17,416 days,1.124497427
10.1101/045955,045955_v1.xml,biochemistry,1,10.1038/s41598-017-01984-x,PMC5437064,TRUE,Sci_Rep,3/28/16,5/18/17,416 days,1.576007849
10.1101/045963,045963_v1.xml,neuroscience,1,10.7554/elife.20515,PMC5199196,TRUE,eLife,3/28/16,12/7/16,254 days,1.468235699
10.1101/046003,046003_v1.xml,cell biology,1,10.1371/journal.pgen.1006074,PMC4871572,TRUE,PLoS_Genet,3/28/16,5/18/16,51 days,0.980770693
10.1101/046037,046037_v1.xml,neuroscience,1,10.3389/fnins.2016.00373,PMC5002430,TRUE,Front_Neurosci,3/28/16,8/29/16,154 days,2.290562294
10.1101/046086,046086_v1.xml,bioinformatics,1,10.1093/bioinformatics/btw569,PMC5408768,TRUE,Bioinformatics,3/28/16,9/10/16,166 days,0.964324558
10.1101/046128,046128_v1.xml,genomics,1,10.12688/f1000research.9720.1,PMC5325077,TRUE,F1000Res,3/29/16,1/12/17,289 days,1.186474211
10.1101/046144,046144_v1.xml,neuroscience,2,10.1038/srep29308,PMC4937346,TRUE,Sci_Rep,3/29/16,7/8/16,101 days,1.612448015
10.1101/046151,046151_v1.xml,neuroscience,2,10.1371/journal.pcbi.1005799,PMC5714382,TRUE,PLoS_Comput_Biol,3/30/16,11/20/17,600 days,0.927770818
10.1101/046177,046177_v2.xml,genetics,2,10.1186/s12711-017-0348-8,PMC5646165,TRUE,Genet_Sel_Evol,3/29/16,10/17/17,567 days,1.17335637
10.1101/046201,046201_v1.xml,bioinformatics,1,10.1186/s12859-016-1270-8,PMC5041328,TRUE,BMC_Bioinformatics,3/29/16,9/29/16,184 days,0.564010973
